,image_name,has_potholes,rating,is_pitched,has_cracks
8932,India_0066182.jpg,0,3,1,0
8933,India_0066310.jpg,0,3,1,0
8934,India_0066311.jpg,0,3,1,0
8935,India_0066312.jpg,0,3,1,0
8936,India_0066380.jpg,0,2,1,1
8937,India_0066381.jpg,0,2,1,1
8938,India_0066382.jpg,0,2,1,1
8939,India_0066420.jpg,0,3,1,0
8940,India_0066421.jpg,0,3,1,0
8941,India_0066422.jpg,0,3,1,0
8942,India_0066530.jpg,0,3,1,0
8943,India_0066531.jpg,0,3,1,0
8944,India_0066532.jpg,0,3,1,0
8945,India_0066550.jpg,0,2,1,1
8946,India_0066551.jpg,0,2,1,1
8947,India_0066552.jpg,0,2,1,1
8948,India_0066620.jpg,0,3,1,0
8949,India_0066621.jpg,0,3,1,0
8950,India_0066622.jpg,0,3,1,0
8951,India_0066710.jpg,0,3,1,0
8952,India_0066711.jpg,0,3,1,0
8953,India_0066712.jpg,0,3,1,0
8954,India_0066800.jpg,1,2,1,1
8955,India_0066801.jpg,1,2,1,1
8956,India_0066802.jpg,1,2,1,1
8957,India_0066830.jpg,0,3,1,1
8958,India_0066831.jpg,0,3,1,1
8959,India_0066832.jpg,0,3,1,1
8960,India_0066840.jpg,1,1,1,1
8961,India_0066841.jpg,1,1,1,1
8962,India_0066842.jpg,1,1,1,1
8963,India_0066870.jpg,0,3,1,0
8964,India_0066871.jpg,0,3,1,0
8965,India_0066872.jpg,0,3,1,0
8966,India_0066940.jpg,0,2,1,1
8967,India_0066941.jpg,0,2,1,1
8968,India_0066942.jpg,0,2,1,1
8969,India_0067110.jpg,0,3,1,0
8970,India_0067111.jpg,0,3,1,0
8971,India_0067112.jpg,0,3,1,0
8972,India_0067340.jpg,0,3,1,0
8973,India_0067341.jpg,0,3,1,0
8974,India_0067342.jpg,0,3,1,0
8975,India_0067380.jpg,1,2,1,0
8976,India_0067381.jpg,1,2,1,0
8977,India_0067382.jpg,1,2,1,0
8978,India_0067420.jpg,1,1,1,1
8979,India_0067421.jpg,1,1,1,1
8980,India_0067422.jpg,1,1,1,1
8981,India_0067430.jpg,0,3,1,1
8982,India_0067431.jpg,0,3,1,1
8983,India_0067432.jpg,0,3,1,1
8984,India_0067440.jpg,0,3,1,0
8985,India_0067441.jpg,0,3,1,0
8986,India_0067442.jpg,0,3,1,0
8987,India_0067470.jpg,0,3,1,0
8988,India_0067471.jpg,0,3,1,0
8989,India_0067472.jpg,0,3,1,0
8990,India_0067500.jpg,0,2,1,1
8991,India_0067501.jpg,0,2,1,1
8992,India_0067502.jpg,0,2,1,1
8993,India_0067520.jpg,0,3,1,0
8994,India_0067521.jpg,0,3,1,0
8995,India_0067522.jpg,0,3,1,0
8996,India_0067570.jpg,0,3,1,0
8997,India_0067571.jpg,0,3,1,0
8998,India_0067572.jpg,0,3,1,0
8999,India_0067620.jpg,0,3,1,0
9000,India_0067621.jpg,0,3,1,0
9001,India_0067622.jpg,0,3,1,0
9002,India_0067640.jpg,1,1,1,0
9003,India_0067641.jpg,1,1,1,0
9004,India_0067642.jpg,1,1,1,0
9005,India_0067650.jpg,1,2,1,1
9006,India_0067651.jpg,1,2,1,1
9007,India_0067652.jpg,1,2,1,1
9008,India_0067710.jpg,0,3,1,0
9009,India_0067711.jpg,0,3,1,0
9010,India_0067712.jpg,0,3,1,0
9011,India_0067720.jpg,0,2,1,1
9012,India_0067721.jpg,0,2,1,1
9013,India_0067722.jpg,0,2,1,1
9014,India_0067830.jpg,0,2,1,1
9015,India_0067831.jpg,0,2,1,1
9016,India_0067832.jpg,0,2,1,1
9017,India_0067840.jpg,0,3,1,1
9018,India_0067841.jpg,0,3,1,1
9019,India_0067842.jpg,0,3,1,1
9020,India_0067920.jpg,0,2,1,1
9021,India_0067921.jpg,0,2,1,1
9022,India_0067922.jpg,0,2,1,1
9023,India_0067980.jpg,0,3,1,0
9024,India_0067981.jpg,0,3,1,0
9025,India_0067982.jpg,0,3,1,0
9026,India_0068000.jpg,0,3,1,0
9027,India_0068001.jpg,0,3,1,0
9028,India_0068002.jpg,0,3,1,0
9029,India_0068100.jpg,0,2,1,1
9030,India_0068101.jpg,0,2,1,1
9031,India_0068102.jpg,0,2,1,1
9032,India_0068280.jpg,0,3,1,0
9033,India_0068281.jpg,0,3,1,0
9034,India_0068282.jpg,0,3,1,0
9035,India_0068300.jpg,0,2,1,0
9036,India_0068301.jpg,0,2,1,0
9037,India_0068302.jpg,0,2,1,0
9038,India_0068360.jpg,0,2,1,1
9039,India_0068361.jpg,0,2,1,1
9040,India_0068362.jpg,0,2,1,1
9041,India_0068370.jpg,0,3,1,0
9042,India_0068371.jpg,0,3,1,0
9043,India_0068372.jpg,0,3,1,0
9044,India_0068400.jpg,0,3,1,0
9045,India_0068401.jpg,0,3,1,0
9046,India_0068402.jpg,0,3,1,0
9047,India_0068420.jpg,0,3,1,0
9048,India_0068421.jpg,0,3,1,0
9049,India_0068422.jpg,0,3,1,0
9050,India_0068490.jpg,0,3,1,0
9051,India_0068491.jpg,0,3,1,0
9052,India_0068492.jpg,0,3,1,0
9053,India_0068520.jpg,0,3,1,0
9054,India_0068521.jpg,0,3,1,0
9055,India_0068522.jpg,0,3,1,0
9056,India_0068550.jpg,0,3,1,0
9057,India_0068551.jpg,0,3,1,0
9058,India_0068552.jpg,0,3,1,0
9059,India_0068570.jpg,0,3,1,0
9060,India_0068571.jpg,0,3,1,0
9061,India_0068572.jpg,0,3,1,0
9062,India_0068580.jpg,0,2,1,1
9063,India_0068581.jpg,0,2,1,1
9064,India_0068582.jpg,0,2,1,1
9065,India_0068610.jpg,0,2,1,1
9066,India_0068611.jpg,0,2,1,1
9067,India_0068612.jpg,0,2,1,1
9068,India_0068660.jpg,0,2,1,1
9069,India_0068661.jpg,0,2,1,1
9070,India_0068662.jpg,0,2,1,1
9071,India_0068700.jpg,0,3,1,0
9072,India_0068701.jpg,0,3,1,0
9073,India_0068702.jpg,0,3,1,0
9074,India_0068710.jpg,0,2,1,1
9075,India_0068711.jpg,0,2,1,1
9076,India_0068712.jpg,0,2,1,1
9077,India_0068780.jpg,0,2,1,1
9078,India_0068781.jpg,0,2,1,1
9079,India_0068782.jpg,0,2,1,1
9080,India_0068860.jpg,0,3,1,0
9081,India_0068861.jpg,0,3,1,0
9082,India_0068862.jpg,0,3,1,0
9083,India_0068870.jpg,0,2,1,1
9084,India_0068871.jpg,0,2,1,1
9085,India_0068872.jpg,0,2,1,1
9086,India_0069070.jpg,0,3,1,0
9087,India_0069071.jpg,0,3,1,0
9088,India_0069072.jpg,0,3,1,0
9089,India_0069210.jpg,0,3,1,0
9090,India_0069211.jpg,0,3,1,0
9091,India_0069212.jpg,0,3,1,0
9092,India_0069240.jpg,0,3,1,0
9093,India_0069241.jpg,0,3,1,0
9094,India_0069242.jpg,0,3,1,0
9095,India_0069260.jpg,0,2,1,1
9096,India_0069261.jpg,0,2,1,1
9097,India_0069262.jpg,0,2,1,1
9098,India_0069370.jpg,0,2,1,1
9099,India_0069371.jpg,0,2,1,1
9100,India_0069372.jpg,0,2,1,1
9101,India_0069400.jpg,0,2,1,1
9102,India_0069401.jpg,0,2,1,1
9103,India_0069402.jpg,0,2,1,1
9104,India_0069410.jpg,0,3,1,0
9105,India_0069411.jpg,0,3,1,0
9106,India_0069412.jpg,0,3,1,0
9107,India_0069460.jpg,0,2,1,1
9108,India_0069461.jpg,0,2,1,1
9109,India_0069462.jpg,0,2,1,1
9110,India_0069550.jpg,0,2,1,1
9111,India_0069551.jpg,0,2,1,1
9112,India_0069552.jpg,0,2,1,1
9113,India_0069570.jpg,1,1,0,1
9114,India_0069571.jpg,1,1,0,1
9115,India_0069572.jpg,1,1,0,1
9116,India_0069590.jpg,1,2,0,1
9117,India_0069591.jpg,1,2,0,1
9118,India_0069592.jpg,1,2,0,1
9119,India_0069640.jpg,1,2,1,1
9120,India_0069641.jpg,1,2,1,1
9121,India_0069642.jpg,1,2,1,1
9122,India_0069750.jpg,0,3,1,0
9123,India_0069751.jpg,0,3,1,0
9124,India_0069752.jpg,0,3,1,0
9125,India_0069900.jpg,0,2,1,1
9126,India_0069901.jpg,0,2,1,1
9127,India_0069902.jpg,0,2,1,1
9128,India_0070030.jpg,1,2,1,1
9129,India_0070031.jpg,1,2,1,1
9130,India_0070032.jpg,1,2,1,1
9131,India_0070050.jpg,0,3,1,0
9132,India_0070051.jpg,0,3,1,0
9133,India_0070052.jpg,0,3,1,0
9134,India_0070100.jpg,0,2,1,1
9135,India_0070101.jpg,0,2,1,1
9136,India_0070102.jpg,0,2,1,1
9137,India_0070140.jpg,0,2,1,1
9138,India_0070141.jpg,0,2,1,1
9139,India_0070142.jpg,0,2,1,1
9140,India_0070210.jpg,0,3,1,0
9141,India_0070211.jpg,0,3,1,0
9142,India_0070212.jpg,0,3,1,0
9143,India_0070360.jpg,1,2,1,1
9144,India_0070361.jpg,1,2,1,1
9145,India_0070362.jpg,1,2,1,1
9146,India_0070400.jpg,0,3,1,0
9147,India_0070401.jpg,0,3,1,0
9148,India_0070402.jpg,0,3,1,0
9149,India_0070570.jpg,0,3,1,0
9150,India_0070571.jpg,0,3,1,0
9151,India_0070572.jpg,0,3,1,0
9152,India_0070680.jpg,0,3,1,0
9153,India_0070681.jpg,0,3,1,0
9154,India_0070682.jpg,0,3,1,0
9155,India_0070770.jpg,0,2,1,1
9156,India_0070771.jpg,0,2,1,1
9157,India_0070772.jpg,0,2,1,1
9158,India_0070780.jpg,0,2,1,1
9159,India_0070781.jpg,0,2,1,1
9160,India_0070782.jpg,0,2,1,1
9161,India_0070790.jpg,1,2,1,1
9162,India_0070791.jpg,1,2,1,1
9163,India_0070792.jpg,1,2,1,1
9164,India_0070930.jpg,0,3,1,0
9165,India_0070931.jpg,0,3,1,0
9166,India_0070932.jpg,0,3,1,0
9167,India_0070950.jpg,0,2,1,1
9168,India_0070951.jpg,0,2,1,1
9169,India_0070952.jpg,0,2,1,1
9170,India_0070970.jpg,0,3,1,0
9171,India_0070971.jpg,0,3,1,0
9172,India_0070972.jpg,0,3,1,0
9173,India_0070980.jpg,0,3,1,0
9174,India_0070981.jpg,0,3,1,0
9175,India_0070982.jpg,0,3,1,0
9176,India_0071030.jpg,0,3,1,0
9177,India_0071031.jpg,0,3,1,0
9178,India_0071032.jpg,0,3,1,0
9179,India_0071190.jpg,1,2,1,0
9180,India_0071191.jpg,1,2,1,0
9181,India_0071192.jpg,1,2,1,0
9182,India_0071310.jpg,0,3,1,0
9183,India_0071311.jpg,0,3,1,0
9184,India_0071312.jpg,0,3,1,0
9185,India_0071390.jpg,0,2,1,1
9186,India_0071391.jpg,0,2,1,1
9187,India_0071392.jpg,0,2,1,1
9188,India_0071400.jpg,0,2,1,1
9189,India_0071401.jpg,0,2,1,1
9190,India_0071402.jpg,0,2,1,1
9191,India_0071450.jpg,1,2,1,1
9192,India_0071451.jpg,1,2,1,1
9193,India_0071452.jpg,1,2,1,1
9194,India_0071500.jpg,0,3,1,0
9195,India_0071501.jpg,0,3,1,0
9196,India_0071502.jpg,0,3,1,0
9197,India_0071560.jpg,0,3,1,0
9198,India_0071561.jpg,0,3,1,0
9199,India_0071562.jpg,0,3,1,0
9200,India_0071620.jpg,0,3,1,1
9201,India_0071621.jpg,0,3,1,1
9202,India_0071622.jpg,0,3,1,1
9203,India_0071660.jpg,0,3,1,1
9204,India_0071661.jpg,0,3,1,1
9205,India_0071662.jpg,0,3,1,1
9206,India_0071670.jpg,0,3,1,0
9207,India_0071671.jpg,0,3,1,0
9208,India_0071672.jpg,0,3,1,0
9209,India_0071700.jpg,0,3,1,0
9210,India_0071701.jpg,0,3,1,0
9211,India_0071702.jpg,0,3,1,0
9212,India_0071760.jpg,0,3,1,0
9213,India_0071761.jpg,0,3,1,0
9214,India_0071762.jpg,0,3,1,0
9215,India_0071770.jpg,0,3,1,0
9216,India_0071771.jpg,0,3,1,0
9217,India_0071772.jpg,0,3,1,0
9218,India_0071860.jpg,1,2,1,0
9219,India_0071861.jpg,1,2,1,0
9220,India_0071862.jpg,1,2,1,0
9221,India_0071920.jpg,0,3,1,0
9222,India_0071921.jpg,0,3,1,0
9223,India_0071922.jpg,0,3,1,0
9224,India_0071930.jpg,0,3,1,0
9225,India_0071931.jpg,0,3,1,0
9226,India_0071932.jpg,0,3,1,0
9227,India_0072090.jpg,0,2,1,1
9228,India_0072091.jpg,0,2,1,1
9229,India_0072092.jpg,0,2,1,1
9230,India_0072230.jpg,0,2,1,1
9231,India_0072231.jpg,0,2,1,1
9232,India_0072232.jpg,0,2,1,1
9233,India_0072280.jpg,0,3,1,0
9234,India_0072281.jpg,0,3,1,0
9235,India_0072282.jpg,0,3,1,0
9236,India_0072350.jpg,0,3,1,0
9237,India_0072351.jpg,0,3,1,0
9238,India_0072352.jpg,0,3,1,0
9239,India_0072370.jpg,0,3,1,0
9240,India_0072371.jpg,0,3,1,0
9241,India_0072372.jpg,0,3,1,0
9242,India_0072380.jpg,0,3,1,0
9243,India_0072381.jpg,0,3,1,0
9244,India_0072382.jpg,0,3,1,0
9245,India_0072440.jpg,0,2,1,1
9246,India_0072441.jpg,0,2,1,1
9247,India_0072442.jpg,0,2,1,1
9248,India_0072480.jpg,0,3,1,0
9249,India_0072481.jpg,0,3,1,0
9250,India_0072482.jpg,0,3,1,0
9251,India_0072500.jpg,0,2,1,1
9252,India_0072501.jpg,0,2,1,1
9253,India_0072502.jpg,0,2,1,1
9254,India_0072550.jpg,0,3,1,0
9255,India_0072551.jpg,0,3,1,0
9256,India_0072552.jpg,0,3,1,0
9257,India_0072650.jpg,0,3,1,0
9258,India_0072651.jpg,0,3,1,0
9259,India_0072652.jpg,0,3,1,0
9260,India_0072730.jpg,0,2,1,1
9261,India_0072731.jpg,0,2,1,1
9262,India_0072732.jpg,0,2,1,1
9263,India_0072800.jpg,0,2,1,1
9264,India_0072801.jpg,0,2,1,1
9265,India_0072802.jpg,0,2,1,1
9266,India_0072900.jpg,0,2,1,1
9267,India_0072901.jpg,0,2,1,1
9268,India_0072902.jpg,0,2,1,1
9269,India_0072940.jpg,0,3,1,0
9270,India_0072941.jpg,0,3,1,0
9271,India_0072942.jpg,0,3,1,0
9272,India_0072960.jpg,0,3,1,0
9273,India_0072961.jpg,0,3,1,0
9274,India_0072962.jpg,0,3,1,0
9275,India_0072970.jpg,0,2,1,1
9276,India_0072971.jpg,0,2,1,1
9277,India_0072972.jpg,0,2,1,1
9278,India_0073000.jpg,0,3,1,0
9279,India_0073001.jpg,0,3,1,0
9280,India_0073002.jpg,0,3,1,0
9281,India_0073030.jpg,0,2,1,1
9282,India_0073031.jpg,0,2,1,1
9283,India_0073032.jpg,0,2,1,1
9284,India_0073050.jpg,1,2,1,1
9285,India_0073051.jpg,1,2,1,1
9286,India_0073052.jpg,1,2,1,1
9287,India_0073060.jpg,1,2,1,1
9288,India_0073061.jpg,1,2,1,1
9289,India_0073062.jpg,1,2,1,1
9290,India_0073200.jpg,0,3,1,0
9291,India_0073201.jpg,0,3,1,0
9292,India_0073202.jpg,0,3,1,0
9293,India_0073260.jpg,0,3,1,0
9294,India_0073261.jpg,0,3,1,0
9295,India_0073262.jpg,0,3,1,0
9296,India_0073350.jpg,0,3,1,0
9297,India_0073351.jpg,0,3,1,0
9298,India_0073352.jpg,0,3,1,0
9299,India_0073360.jpg,0,3,1,0
9300,India_0073361.jpg,0,3,1,0
9301,India_0073362.jpg,0,3,1,0
9302,India_0073370.jpg,0,3,1,0
9303,India_0073371.jpg,0,3,1,0
9304,India_0073372.jpg,0,3,1,0
9305,India_0073390.jpg,0,3,1,0
9306,India_0073391.jpg,0,3,1,0
9307,India_0073392.jpg,0,3,1,0
9308,India_0073400.jpg,0,3,1,0
9309,India_0073401.jpg,0,3,1,0
9310,India_0073402.jpg,0,3,1,0
9311,India_0073440.jpg,0,3,1,0
9312,India_0073441.jpg,0,3,1,0
9313,India_0073442.jpg,0,3,1,0
9314,India_0073460.jpg,0,3,1,0
9315,India_0073461.jpg,0,3,1,0
9316,India_0073462.jpg,0,3,1,0
9317,India_0073470.jpg,1,1,1,1
9318,India_0073471.jpg,1,1,1,1
9319,India_0073472.jpg,1,1,1,1
9320,India_0073480.jpg,1,1,1,1
9321,India_0073481.jpg,1,1,1,1
9322,India_0073482.jpg,1,1,1,1
9323,India_0073580.jpg,1,1,1,1
9324,India_0073581.jpg,1,1,1,1
9325,India_0073582.jpg,1,1,1,1
9326,India_0073610.jpg,0,3,1,0
9327,India_0073611.jpg,0,3,1,0
9328,India_0073612.jpg,0,3,1,0
9329,India_0073740.jpg,0,3,1,0
9330,India_0073741.jpg,0,3,1,0
9331,India_0073742.jpg,0,3,1,0
9332,India_0073800.jpg,0,1,1,1
9333,India_0073801.jpg,0,1,1,1
9334,India_0073802.jpg,0,1,1,1
9335,India_0073820.jpg,0,3,1,0
9336,India_0073821.jpg,0,3,1,0
9337,India_0073822.jpg,0,3,1,0
9338,India_0073880.jpg,0,3,1,0
9339,India_0073881.jpg,0,3,1,0
9340,India_0073882.jpg,0,3,1,0
9341,India_0073890.jpg,0,2,1,0
9342,India_0073891.jpg,0,2,1,0
9343,India_0073892.jpg,0,2,1,0
9344,India_0073910.jpg,0,3,1,0
9345,India_0073911.jpg,0,3,1,0
9346,India_0073912.jpg,0,3,1,0
9347,India_0073930.jpg,0,3,1,0
9348,India_0073931.jpg,0,3,1,0
9349,India_0073932.jpg,0,3,1,0
9350,India_0073940.jpg,0,3,1,0
9351,India_0073941.jpg,0,3,1,0
9352,India_0073942.jpg,0,3,1,0
9353,India_0074000.jpg,0,2,1,0
9354,India_0074001.jpg,0,2,1,0
9355,India_0074002.jpg,0,2,1,0
9356,India_0074150.jpg,0,2,1,0
9357,India_0074151.jpg,0,2,1,0
9358,India_0074152.jpg,0,2,1,0
9359,India_0074280.jpg,0,3,1,0
9360,India_0074281.jpg,0,3,1,0
9361,India_0074282.jpg,0,3,1,0
9362,India_0074350.jpg,0,3,1,0
9363,India_0074351.jpg,0,3,1,0
9364,India_0074352.jpg,0,3,1,0
9365,India_0074370.jpg,0,3,1,0
9366,India_0074371.jpg,0,3,1,0
9367,India_0074372.jpg,0,3,1,0
9368,India_0074430.jpg,0,3,1,0
9369,India_0074431.jpg,0,3,1,0
9370,India_0074432.jpg,0,3,1,0
9371,India_0074440.jpg,0,3,1,0
9372,India_0074441.jpg,0,3,1,0
9373,India_0074442.jpg,0,3,1,0
9374,India_0074450.jpg,0,3,1,0
9375,India_0074451.jpg,0,3,1,0
9376,India_0074452.jpg,0,3,1,0
9377,India_0074460.jpg,0,3,1,0
9378,India_0074461.jpg,0,3,1,0
9379,India_0074462.jpg,0,3,1,0
9380,India_0074470.jpg,0,3,1,0
9381,India_0074471.jpg,0,3,1,0
9382,India_0074472.jpg,0,3,1,0
9383,India_0074480.jpg,0,3,1,0
9384,India_0074481.jpg,0,3,1,0
9385,India_0074482.jpg,0,3,1,0
9386,India_0074610.jpg,0,3,1,0
9387,India_0074611.jpg,0,3,1,0
9388,India_0074612.jpg,0,3,1,0
9389,India_0074670.jpg,0,3,1,0
9390,India_0074671.jpg,0,3,1,0
9391,India_0074672.jpg,0,3,1,0
9392,India_0074710.jpg,0,3,1,0
9393,India_0074711.jpg,0,3,1,0
9394,India_0074712.jpg,0,3,1,0
9395,India_0074730.jpg,0,3,1,0
9396,India_0074731.jpg,0,3,1,0
9397,India_0074732.jpg,0,3,1,0
9398,India_0074750.jpg,0,3,1,0
9399,India_0074751.jpg,0,3,1,0
9400,India_0074752.jpg,0,3,1,0
9401,India_0074800.jpg,0,2,1,1
9402,India_0074801.jpg,0,2,1,1
9403,India_0074802.jpg,0,2,1,1
9404,India_0074850.jpg,1,1,1,1
9405,India_0074851.jpg,1,1,1,1
9406,India_0074852.jpg,1,1,1,1
9407,India_0074900.jpg,0,3,1,0
9408,India_0074901.jpg,0,3,1,0
9409,India_0074902.jpg,0,3,1,0
9410,India_0074930.jpg,0,3,1,0
9411,India_0074931.jpg,0,3,1,0
9412,India_0074932.jpg,0,3,1,0
9413,India_0074950.jpg,0,3,1,0
9414,India_0074951.jpg,0,3,1,0
9415,India_0074952.jpg,0,3,1,0
9416,India_0075030.jpg,1,1,1,1
9417,India_0075031.jpg,1,1,1,1
9418,India_0075032.jpg,1,1,1,1
9419,India_0075100.jpg,1,2,1,0
9420,India_0075101.jpg,1,2,1,0
9421,India_0075102.jpg,1,2,1,0
9422,India_0075150.jpg,1,2,1,0
9423,India_0075151.jpg,1,2,1,0
9424,India_0075152.jpg,1,2,1,0
9425,India_0075190.jpg,0,1,0,0
9426,India_0075191.jpg,0,1,0,0
9427,India_0075192.jpg,0,1,0,0
9428,India_0075210.jpg,0,3,1,0
9429,India_0075211.jpg,0,3,1,0
9430,India_0075212.jpg,0,3,1,0
9431,India_0075220.jpg,0,3,1,0
9432,India_0075221.jpg,0,3,1,0
9433,India_0075222.jpg,0,3,1,0
9434,India_0075230.jpg,0,3,1,0
9435,India_0075231.jpg,0,3,1,0
9436,India_0075232.jpg,0,3,1,0
9437,India_0075240.jpg,0,3,1,0
9438,India_0075241.jpg,0,3,1,0
9439,India_0075242.jpg,0,3,1,0
9440,India_0075280.jpg,0,3,1,0
9441,India_0075281.jpg,0,3,1,0
9442,India_0075282.jpg,0,3,1,0
9443,India_0075310.jpg,0,1,1,1
9444,India_0075311.jpg,0,1,1,1
9445,India_0075312.jpg,0,1,1,1
9446,India_0075410.jpg,0,1,1,1
9447,India_0075411.jpg,0,1,1,1
9448,India_0075412.jpg,0,1,1,1
9449,India_0075520.jpg,0,3,1,0
9450,India_0075521.jpg,0,3,1,0
9451,India_0075522.jpg,0,3,1,0
9452,India_0075560.jpg,0,2,1,1
9453,India_0075561.jpg,0,2,1,1
9454,India_0075562.jpg,0,2,1,1
9455,India_0075600.jpg,0,3,1,0
9456,India_0075601.jpg,0,3,1,0
9457,India_0075602.jpg,0,3,1,0
9458,India_0075620.jpg,0,3,1,0
9459,India_0075621.jpg,0,3,1,0
9460,India_0075622.jpg,0,3,1,0
9461,India_0075640.jpg,0,3,1,0
9462,India_0075641.jpg,0,3,1,0
9463,India_0075642.jpg,0,3,1,0
9464,India_0075690.jpg,0,3,1,0
9465,India_0075691.jpg,0,3,1,0
9466,India_0075692.jpg,0,3,1,0
9467,India_0075770.jpg,0,3,1,0
9468,India_0075771.jpg,0,3,1,0
9469,India_0075772.jpg,0,3,1,0
9470,India_0075800.jpg,0,2,1,1
9471,India_0075801.jpg,0,2,1,1
9472,India_0075802.jpg,0,2,1,1
9473,India_0075880.jpg,0,3,1,0
9474,India_0075881.jpg,0,3,1,0
9475,India_0075882.jpg,0,3,1,0
9476,India_0075910.jpg,0,2,1,1
9477,India_0075911.jpg,0,2,1,1
9478,India_0075912.jpg,0,2,1,1
9479,India_0075930.jpg,0,3,1,0
9480,India_0075931.jpg,0,3,1,0
9481,India_0075932.jpg,0,3,1,0
9482,India_0076000.jpg,0,3,1,0
9483,India_0076001.jpg,0,3,1,0
9484,India_0076002.jpg,0,3,1,0
9485,India_0076030.jpg,0,2,1,1
9486,India_0076031.jpg,0,2,1,1
9487,India_0076032.jpg,0,2,1,1
9488,India_0076050.jpg,0,3,1,0
9489,India_0076051.jpg,0,3,1,0
9490,India_0076052.jpg,0,3,1,0
9491,India_0076220.jpg,0,3,1,0
9492,India_0076221.jpg,0,3,1,0
9493,India_0076222.jpg,0,3,1,0
9494,India_0076310.jpg,0,3,1,0
9495,India_0076311.jpg,0,3,1,0
9496,India_0076312.jpg,0,3,1,0
9497,India_0076360.jpg,0,3,1,0
9498,India_0076361.jpg,0,3,1,0
9499,India_0076362.jpg,0,3,1,0
9500,India_0076380.jpg,0,3,1,0
9501,India_0076381.jpg,0,3,1,0
9502,India_0076382.jpg,0,3,1,0
9503,India_0076450.jpg,0,3,1,0
9504,India_0076451.jpg,0,3,1,0
9505,India_0076452.jpg,0,3,1,0
9506,India_0076490.jpg,0,2,1,1
9507,India_0076491.jpg,0,2,1,1
9508,India_0076492.jpg,0,2,1,1
9509,India_0076530.jpg,0,2,1,1
9510,India_0076531.jpg,0,2,1,1
9511,India_0076532.jpg,0,2,1,1
9512,India_0076590.jpg,0,3,1,0
9513,India_0076591.jpg,0,3,1,0
9514,India_0076592.jpg,0,3,1,0
9515,India_0076600.jpg,0,2,1,1
9516,India_0076601.jpg,0,2,1,1
9517,India_0076602.jpg,0,2,1,1
9518,India_0076690.jpg,0,3,1,0
9519,India_0076691.jpg,0,3,1,0
9520,India_0076692.jpg,0,3,1,0
9521,India_0076740.jpg,0,3,1,0
9522,India_0076741.jpg,0,3,1,0
9523,India_0076742.jpg,0,3,1,0
9524,India_0076780.jpg,0,3,1,0
9525,India_0076781.jpg,0,3,1,0
9526,India_0076782.jpg,0,3,1,0
9527,India_0076840.jpg,0,3,1,0
9528,India_0076841.jpg,0,3,1,0
9529,India_0076842.jpg,0,3,1,0
9530,India_0076940.jpg,0,3,1,0
9531,India_0076941.jpg,0,3,1,0
9532,India_0076942.jpg,0,3,1,0
9533,India_0076950.jpg,0,3,1,0
9534,India_0076951.jpg,0,3,1,0
9535,India_0076952.jpg,0,3,1,0
9536,India_0077000.jpg,0,3,1,0
9537,India_0077001.jpg,0,3,1,0
9538,India_0077002.jpg,0,3,1,0
9539,India_0077110.jpg,0,3,1,0
9540,India_0077111.jpg,0,3,1,0
9541,India_0077112.jpg,0,3,1,0
9542,India_0077150.jpg,1,2,1,0
9543,India_0077151.jpg,1,2,1,0
9544,India_0077152.jpg,1,2,1,0
9545,India_0077210.jpg,1,2,1,0
9546,India_0077211.jpg,1,2,1,0
9547,India_0077212.jpg,1,2,1,0
9548,India_0077260.jpg,0,3,1,0
9549,India_0077261.jpg,0,3,1,0
9550,India_0077262.jpg,0,3,1,0
9551,India_0077310.jpg,0,3,1,0
9552,India_0077311.jpg,0,3,1,0
9553,India_0077312.jpg,0,3,1,0
9554,India_0077380.jpg,0,3,1,0
9555,India_0077381.jpg,0,3,1,0
9556,India_0077382.jpg,0,3,1,0
9557,India_0077430.jpg,0,3,1,0
9558,India_0077431.jpg,0,3,1,0
9559,India_0077432.jpg,0,3,1,0
9560,India_0077460.jpg,0,3,1,0
9561,India_0077461.jpg,0,3,1,0
9562,India_0077462.jpg,0,3,1,0
9563,India_0077470.jpg,0,3,1,0
9564,India_0077471.jpg,0,3,1,0
9565,India_0077472.jpg,0,3,1,0
9566,India_0077510.jpg,0,2,1,0
9567,India_0077511.jpg,0,2,1,0
9568,India_0077512.jpg,0,2,1,0
9569,India_0077600.jpg,0,3,1,0
9570,India_0077601.jpg,0,3,1,0
9571,India_0077602.jpg,0,3,1,0
9572,India_0077730.jpg,0,3,1,0
9573,India_0077731.jpg,0,3,1,0
9574,India_0077732.jpg,0,3,1,0
9575,India_0077750.jpg,0,2,1,1
9576,India_0077751.jpg,0,2,1,1
9577,India_0077752.jpg,0,2,1,1
9578,India_0077830.jpg,0,3,1,0
9579,India_0077831.jpg,0,3,1,0
9580,India_0077832.jpg,0,3,1,0
9581,India_0077860.jpg,0,3,1,0
9582,India_0077861.jpg,0,3,1,0
9583,India_0077862.jpg,0,3,1,0
9584,India_0077880.jpg,0,3,1,0
9585,India_0077881.jpg,0,3,1,0
9586,India_0077882.jpg,0,3,1,0
9587,India_0077970.jpg,0,3,1,0
9588,India_0077971.jpg,0,3,1,0
9589,India_0077972.jpg,0,3,1,0
9590,India_0077980.jpg,0,3,1,0
9591,India_0077981.jpg,0,3,1,0
9592,India_0077982.jpg,0,3,1,0
9593,India_0078030.jpg,0,3,1,0
9594,India_0078031.jpg,0,3,1,0
9595,India_0078032.jpg,0,3,1,0
9596,India_0078080.jpg,0,3,1,0
